-0.44365,-0.44009,-0.43385,-0.43399,-0.42984,-0.42162,-0.41933,-0.41539,-0.41214,-0.40671,-0.40286,-0.40202,-0.40195,-0.39893,-0.39745,-0.39703,-0.39748,-0.3982,-0.39843,-0.39998,-0.40148,-0.40156,-0.40126,-0.40198,-0.40274,-0.4031,-0.40332,-0.40347,-0.40382,-0.40403,-0.4045,-0.40516,-0.40582,-0.4067,-0.40974,-0.41014,-0.42011,-0.42082,-0.42376,-0.42487,-0.42415,-0.42578,-0.42521,-0.424,-0.42242,-0.42034,-0.4173,-0.41834
0.9513,0.94979,0.95037,0.94925,0.94875,0.94899,0.94867,0.94846,0.9485,0.94832,0.94807,0.94808,0.94779,0.94783,0.94785,0.94755,0.94753,0.94733,0.94716,0.94697,0.94694,0.94687,0.94676,0.94634,0.94581,0.94588,0.94591,0.9459,0.94534,0.9448,0.94432,0.94399,0.94368,0.94338,0.94318,0.9429,0.94292,0.94247,0.94219,0.94213,0.94224,0.94242,0.94288,0.94353,0.94455,0.9478,0.95101,0.95173
0.92139,0.92166,0.91992,0.91912,0.91824,0.91585,0.91562,0.91587,0.91504,0.91436,0.9137,0.91383,0.91246,0.91118,0.91008,0.91024,0.90962,0.90904,0.90818,0.9077,0.90745,0.90748,0.90697,0.90651,0.90613,0.90609,0.90557,0.90552,0.90538,0.90523,0.90513,0.90489,0.90464,0.90439,0.90418,0.90415,0.90404,0.90403,0.90401,0.90408,0.90415,0.90439,0.90491,0.90548,0.90932,0.91305,0.91468,0.92346
0.9978,0.99844,0.99886,0.99901,0.99918,0.9991,0.99908,0.9991,0.99908,0.99903,0.99903,0.99894,0.99869,0.99802,0.99795,0.99751,0.99705,0.99665,0.99607,0.9951,0.99467,0.99396,0.99282,0.99205,0.99131,0.99006,0.9897,0.98905,0.98841,0.98775,0.98658,0.98664,0.98626,0.98445,0.98477,0.98456,0.98399,0.98427,0.98441,0.98455,0.98547,0.98724,0.98889,0.99145,0.99357,0.99569,0.99692,0.99772
0.19926,0.20194,0.20119,0.20745,0.20467,0.20668,0.20857,0.20825,0.2112,0.21093,0.21382,0.21352,0.21343,0.21554,0.21802,0.22458,0.22579,0.22513,0.22928,0.23568,0.24069,0.24117,0.2443,0.24666,0.24671,0.24885,0.2492,0.25188,0.25454,0.25403,0.25351,0.25339,0.25493,0.25645,0.2583,0.25684,0.25765,0.25781,0.25805,0.25777,0.25286,0.25145,0.24338,0.23937,0.23273,0.23212,0.22762,0.22462
0.89518,0.88926,0.88325,0.87747,0.87263,0.87019,0.86485,0.8614,0.85654,0.85565,0.85591,0.85498,0.85542,0.85457,0.85409,0.85356,0.85356,0.85364,0.85346,0.85338,0.85112,0.85103,0.85115,0.85108,0.84912,0.84979,0.84363,0.84383,0.84272,0.84081,0.84127,0.84123,0.8378,0.83798,0.83822,0.84105,0.84781,0.84787,0.85128,0.8359,0.82548,0.86127,0.87208,0.88869,0.90163,0.91305,0.92161,0.92701
0.75276,0.70442,0.65061,0.60355,0.58146,0.5739,0.55935,0.55045,0.54651,0.54264,0.53706,0.54147,0.55029,0.54552,0.52756,0.51442,0.51769,0.5209,0.52748,0.5279,0.5217,0.5181,0.52266,0.53025,0.53782,0.53681,0.53509,0.53324,0.53852,0.54374,0.54784,0.54663,0.54473,0.54532,0.5473,0.55813,0.58747,0.64782,0.69428,0.78605,0.8537,0.92404,0.95213,0.96605,0.97421,0.97954,0.98231,0.98814
0.98611,0.98351,0.98199,0.98204,0.98111,0.98249,0.98273,0.98534,0.9837,0.98167,0.98252,0.9828,0.98374,0.98701,0.98678,0.98667,0.98989,0.99413,0.99463,0.99145,0.98605,0.98075,0.98284,0.98674,0.98732,0.98241,0.98302,0.98255,0.99105,0.99234,0.99044,0.98415,0.98168,0.99314,0.99336,0.98674,0.97922,0.9957,0.99382,0.9929,0.9944,0.99557,0.9966,0.99804,0.99876,0.99832,0.99762,0.99756
-0.9625,-0.96292,-0.96399,-0.96582,-0.96788,-0.96963,-0.97078,-0.97052,-0.97336,-0.9765,-0.97606,-0.97887,-0.98079,-0.98202,-0.98227,-0.98234,-0.98338,-0.98481,-0.98463,-0.98458,-0.9866,-0.99115,-0.98918,-0.98877,-0.99101,-0.99275,-0.99374,-0.99478,-0.99634,-0.99591,-0.99666,-0.99694,-0.99801,-0.99948,-0.99904,-1,-1,-0.99976,-0.99943,-0.99937,-0.99619,-0.99414,-0.98789,-0.98861,-0.98696,-0.98568,-0.98452,-0.9817
0.878,0.87412,0.86791,0.86384,0.86433,0.86352,0.86354,0.86113,0.85437,0.85213,0.84745,0.84689,0.84752,0.84664,0.84682,0.84681,0.84494,0.8438,0.84352,0.84379,0.84073,0.8348,0.83126,0.83111,0.82838,0.82213,0.81743,0.82118,0.82597,0.82998,0.82864,0.82799,0.82832,0.82793,0.83015,0.83077,0.83347,0.83917,0.84433,0.84732,0.84336,0.83481,0.89167,0.87185,0.87133,0.8771,0.87797,0.88294
